age,wc,education,marital status,race,gender,hours per week,IncomeClass
47,3,6,1,4,0,40,0
53,0,2,3,2,1,40,0
19,3,2,1,4,1,40,0
57,3,2,3,4,1,40,1
59,3,2,0,4,0,40,0
28,3,0,1,4,1,43,0
47,3,2,3,4,1,40,1
36,3,2,3,4,1,50,1
51,3,6,3,4,1,45,1
25,3,2,0,4,1,50,0
46,3,2,3,2,1,60,1
56,3,2,2,2,0,38,0
25,3,2,0,4,1,45,0
22,3,6,1,4,1,40,0
30,3,6,1,4,1,40,1
39,3,2,3,4,1,40,1
70,0,2,3,2,1,40,0
35,3,6,3,4,1,45,0
49,3,3,0,4,0,75,0
61,3,5,3,4,1,5,1
25,3,0,1,1,1,40,0
28,1,0,1,4,0,40,0
22,3,6,1,4,0,36,0
47,3,2,3,4,1,38,0
38,3,2,0,4,0,48,0
26,3,2,1,4,1,25,0
43,1,0,3,2,1,40,1
30,3,2,1,4,1,42,0
25,3,2,1,4,0,25,0
57,0,2,0,4,0,40,0
37,3,3,0,4,1,60,1
32,3,6,3,4,1,48,0
26,3,2,0,4,0,41,0
45,3,2,3,4,1,40,1
27,3,2,1,0,1,40,0
35,3,0,0,4,0,65,0
19,3,6,1,4,1,40,0
49,3,6,0,4,1,45,0
20,3,6,1,4,1,45,0
42,3,2,3,4,1,50,0
20,3,6,1,2,0,14,0
25,3,6,3,2,1,40,0
44,3,0,0,1,1,40,0
46,3,2,3,4,1,58,1
59,3,0,3,4,0,30,0
25,3,0,1,4,1,40,0
47,1,0,3,4,1,40,0
30,3,6,0,4,0,40,0
20,3,6,1,4,0,40,0
26,1,0,1,4,1,55,0
20,3,6,1,2,1,15,0
33,3,2,0,4,1,40,0
48,3,2,3,4,1,40,0
52,3,0,3,4,1,50,1
37,3,2,0,4,0,12,0
47,3,2,3,2,1,40,0
48,3,3,0,4,0,40,1
50,3,6,0,4,0,40,0
34,3,6,3,4,1,40,0
43,3,2,3,4,1,40,0
62,3,5,3,4,1,70,0
59,1,6,3,4,1,40,0
27,3,0,3,4,1,40,0
38,3,0,3,4,1,40,0
41,3,6,3,4,1,50,1
23,3,2,1,4,0,40,0
24,3,6,1,4,0,40,0
62,3,1,3,4,1,40,1
23,3,0,1,4,1,30,0
25,3,2,1,4,1,65,0
21,3,6,1,2,0,8,0
45,3,6,3,4,1,40,0
47,3,6,1,2,0,35,0
29,3,6,3,4,1,40,0
43,1,0,3,4,1,40,0
24,3,6,1,4,1,30,0
19,3,6,1,4,1,40,0
32,1,0,1,4,1,50,0
26,3,2,3,4,1,50,1
31,3,0,1,1,1,40,0
29,3,0,3,4,1,50,0
39,3,2,0,4,1,40,1
40,3,6,3,4,1,45,1
51,3,6,0,4,1,45,0
22,3,2,1,4,0,20,0
23,3,0,1,4,0,40,0
65,3,6,3,4,1,16,0
26,1,0,3,4,1,40,0
55,3,3,3,4,1,50,1
33,3,2,1,4,1,60,1
33,1,2,3,4,0,60,0
37,3,0,1,2,0,40,0
24,3,0,1,4,1,50,0
57,3,2,3,2,1,40,1
67,3,2,3,4,1,35,0
50,3,6,0,1,1,40,0
45,3,3,3,4,1,36,1
54,3,2,3,4,1,40,1
26,3,0,1,4,1,30,0
60,3,2,3,4,1,40,1
46,3,5,3,4,1,60,1
26,3,6,3,4,0,35,0
38,1,2,3,4,1,40,0
37,3,2,1,1,0,40,0
44,3,6,3,4,1,40,0
31,3,2,1,3,0,35,0
51,3,2,3,4,1,40,0
52,3,0,3,4,0,60,1
45,3,2,3,4,0,40,0
67,1,2,0,4,0,24,0
57,3,6,3,4,1,50,1
28,3,2,1,4,0,48,0
54,3,2,3,4,1,50,1
52,3,2,0,2,0,38,0
42,3,0,3,4,1,45,1
48,3,3,3,4,1,40,1
33,3,6,3,2,1,40,0
30,3,2,3,4,1,40,0
35,3,0,3,4,1,55,1
19,3,6,1,4,1,20,0
34,1,2,3,4,1,40,0
41,3,2,3,2,1,40,1
44,3,0,3,4,1,50,1
47,3,2,3,4,1,48,0
18,3,6,1,4,1,16,0
49,1,2,3,4,1,40,0
44,3,0,3,4,1,40,1
43,3,0,1,4,1,40,0
44,3,2,3,2,1,40,0
52,3,2,3,4,1,40,0
46,3,5,3,4,1,60,1
43,3,6,1,4,1,50,0
20,3,6,1,4,1,20,0
43,3,3,0,4,1,50,0
24,3,6,1,4,1,40,0
27,0,6,3,4,1,50,0
32,3,2,3,4,1,40,0
37,3,2,0,4,0,12,0
26,3,2,3,4,1,60,0
43,3,0,3,4,1,60,1
50,3,2,3,4,0,40,0
37,3,2,3,4,1,45,1
43,3,2,1,2,0,45,0
37,3,2,3,4,1,50,1
44,3,1,3,4,1,40,1
25,3,2,1,4,0,40,0
19,3,2,1,4,1,50,0
44,3,6,3,4,1,50,0
51,3,2,3,2,1,40,1
49,3,2,3,4,0,43,0
35,3,6,3,4,1,40,0
44,3,2,0,4,1,45,0
54,3,3,3,4,1,60,0
37,3,6,0,2,0,35,0
18,3,6,1,4,0,15,0
24,3,6,3,4,1,40,0
29,3,2,0,4,0,50,0
35,3,2,1,4,1,40,0
56,3,2,3,4,1,48,1
24,3,0,1,1,1,45,0
43,3,3,3,4,1,40,1
73,3,2,2,4,0,15,0
47,0,6,3,4,1,40,0
38,3,0,3,4,1,40,1
31,3,2,3,2,1,40,0
39,3,6,0,0,0,40,0
42,3,0,0,4,0,40,0
41,3,3,3,1,1,45,1
35,3,0,3,4,1,45,1
38,3,2,3,4,1,45,0
31,3,2,0,4,0,40,0
51,1,2,3,4,1,70,0
38,3,0,0,4,1,48,1
40,1,6,3,4,1,42,1
21,3,2,1,4,0,30,0
44,3,6,0,4,1,40,0
55,3,2,3,4,1,40,1
29,3,2,0,4,1,45,0
49,3,3,3,4,0,50,1
24,3,3,1,4,1,90,0
46,3,6,1,2,1,40,0
26,3,2,1,2,1,40,0
35,3,0,1,4,1,38,0
26,3,0,1,4,1,40,0
21,3,2,1,4,0,16,0
45,3,0,0,4,1,45,1
57,1,2,3,4,1,72,0
30,3,0,3,4,1,40,1
38,3,0,1,4,0,40,0
42,3,6,2,4,0,55,0
32,3,0,1,4,1,40,0
20,3,2,1,4,0,40,0
27,3,2,1,4,0,35,0
40,3,2,1,4,0,40,0
38,3,2,0,4,1,60,0
37,3,2,0,4,0,40,0
25,3,0,3,4,0,40,0
19,3,6,1,4,0,10,0
42,3,6,3,4,0,50,1
41,3,0,0,4,0,40,0
46,3,3,0,4,0,50,1
49,3,0,3,4,0,20,1
24,3,2,1,2,1,40,0
71,3,2,3,4,1,20,0
26,3,6,3,4,1,40,1
29,3,2,3,4,1,40,0
50,3,6,3,4,1,50,1
49,3,2,3,2,0,40,1
59,1,2,2,4,1,40,0
43,3,6,3,4,1,40,1
38,3,0,3,4,1,40,1
37,3,2,3,4,1,40,0
39,3,0,3,4,1,50,1
42,1,0,3,4,0,45,1
35,1,3,3,4,0,35,1
39,3,3,3,1,1,40,1
45,3,3,1,1,0,40,0
31,3,6,3,2,1,40,0
33,3,2,3,4,1,40,1
32,3,0,1,4,1,40,0
50,0,2,3,4,1,40,1
28,3,0,3,4,1,40,0
38,3,6,2,2,0,40,0
52,3,2,0,4,0,38,0
41,3,2,1,4,1,40,0
32,3,2,3,4,1,49,0
57,3,2,3,4,1,60,0
51,3,0,3,4,1,56,1
49,3,2,3,4,1,40,1
22,3,2,1,2,1,40,0
46,1,2,3,4,1,40,0
48,3,2,0,4,0,40,0
52,3,2,3,4,1,40,0
19,3,6,1,4,1,36,0
51,3,2,3,4,1,84,1
51,3,0,0,4,1,40,1
37,1,2,0,2,0,35,0
19,3,6,1,4,0,30,0
45,3,2,0,4,0,55,0
52,3,2,2,4,0,40,0
46,1,6,3,4,1,24,0
56,3,2,1,4,1,40,0
23,3,2,1,4,0,40,0
58,3,3,3,4,1,40,0
70,3,2,3,4,1,30,0
30,3,6,0,4,1,40,0
45,3,0,3,1,1,40,0
23,3,6,1,4,1,44,0
34,1,6,3,4,1,40,0
38,3,0,3,4,0,40,0
45,0,2,1,2,1,40,0
21,3,6,1,4,0,40,0
34,3,0,1,4,0,40,0
21,3,2,3,4,1,40,0
28,3,0,0,4,1,50,0
25,1,0,1,4,0,40,0
18,3,2,1,4,0,8,0
26,3,2,1,4,1,24,0
23,3,2,0,4,1,40,0
46,3,6,3,4,1,40,0
61,1,0,3,4,1,50,1
25,3,2,1,4,1,40,0
38,1,2,3,1,1,54,1
23,3,6,1,4,1,20,0
36,0,2,0,4,0,48,0
31,3,2,1,2,1,40,0
31,3,6,3,4,1,65,1
21,3,6,1,4,1,10,0
63,3,6,3,2,1,40,1
30,3,6,0,4,0,45,0
24,3,2,1,4,1,40,0
42,3,0,3,4,1,40,1
27,0,0,1,2,1,48,0
27,1,6,1,4,1,40,0
22,3,2,1,4,0,45,0
68,3,2,1,4,0,40,0
25,3,6,3,4,0,15,0
62,3,6,2,4,0,16,0
26,3,2,0,4,1,40,0
34,3,3,3,4,1,55,1
68,3,6,2,4,1,40,0
45,3,0,3,4,1,55,0
25,3,2,3,4,1,45,0
23,3,0,1,4,1,50,0
29,3,6,1,3,1,40,0
31,3,2,1,4,1,50,0
26,3,2,1,4,0,40,0
39,3,6,3,4,1,50,1
44,3,2,3,4,1,40,1
45,1,3,0,4,0,45,0
39,3,2,1,4,1,48,0
42,1,3,3,4,1,60,1
47,3,0,3,4,1,70,0
25,1,0,1,4,1,35,0
35,3,0,1,4,0,40,0
38,3,3,3,2,1,40,1
44,3,6,3,4,1,18,1
27,3,0,1,4,0,40,0
30,3,0,1,4,1,55,1
30,3,0,1,4,1,48,0
45,3,2,3,4,1,45,0
20,3,2,1,4,1,40,0
57,3,3,1,4,1,80,0
43,3,6,0,4,1,48,0
25,3,2,3,4,0,48,1
25,3,2,3,4,1,40,0
90,3,0,3,4,1,45,0
35,3,0,3,4,0,40,0
26,1,2,1,4,0,40,0
39,3,6,3,4,1,45,0
24,1,2,0,2,0,40,0
46,3,2,3,4,0,40,1
37,3,3,3,4,1,60,1
57,3,3,0,4,0,40,0
40,3,3,3,4,1,40,1
77,1,2,3,4,1,6,0
30,3,0,1,2,1,40,0
21,3,2,3,4,1,40,0
68,3,2,3,4,1,40,0
64,3,2,2,4,0,38,0
26,3,0,1,4,0,50,0
32,3,6,3,4,1,40,1
32,3,2,1,4,1,38,0
51,1,3,3,4,1,40,1
50,3,3,3,4,1,45,1
49,3,0,3,4,1,50,1
28,3,0,1,4,1,20,0
29,3,2,0,4,0,36,0
21,3,6,1,4,1,30,0
28,3,2,1,2,0,40,0
35,3,6,1,4,1,40,0
26,3,3,1,4,1,40,1
30,3,2,3,4,1,55,0
33,3,2,3,4,1,20,0
40,3,0,3,1,1,40,1
23,3,0,1,4,1,40,0
35,3,6,1,4,0,40,0
53,1,5,0,4,0,50,0
49,0,2,3,4,1,40,1
31,3,0,1,2,0,40,0
36,3,2,3,4,1,40,1
29,3,2,1,4,1,48,0
34,3,2,3,4,1,50,0
30,3,6,1,2,0,35,0
19,3,2,1,4,0,45,0
26,3,2,1,4,1,40,0
47,3,6,1,4,1,70,1
50,3,2,0,4,1,38,0
30,3,0,1,4,0,45,1
44,3,6,0,4,1,50,0
49,3,2,3,4,1,60,1
37,3,0,3,4,1,55,1
35,3,2,1,4,1,35,0
28,3,6,1,4,0,40,0
27,3,2,1,2,1,30,0
57,3,6,1,2,0,40,0
28,3,2,1,4,1,70,0
23,3,6,3,4,0,50,0
31,3,0,1,4,0,40,0
23,3,6,1,4,0,20,0
31,3,6,1,4,0,40,0
27,1,0,1,4,0,40,0
30,3,0,3,4,1,45,0
31,3,5,1,4,0,80,0
34,3,3,1,4,1,60,0
57,0,2,1,4,1,40,0
39,3,3,3,4,1,40,1
36,3,1,1,4,1,40,0
32,3,6,0,4,1,40,0
36,3,0,3,4,1,40,0
35,3,2,1,4,1,40,0
44,0,6,3,4,1,40,0
47,3,2,3,2,1,40,0
36,3,6,3,4,1,40,1
23,3,0,1,4,1,40,0
41,3,6,3,4,1,16,0
53,3,0,0,4,1,70,0
53,3,6,1,4,1,40,0
28,3,2,3,4,1,42,1
24,3,0,3,4,0,40,0
22,3,6,1,4,0,20,0
53,3,0,3,4,1,50,1
24,3,6,1,4,1,50,0
20,3,2,1,4,0,40,0
34,3,2,3,4,1,40,0
19,3,2,1,4,1,30,0
47,3,2,0,1,0,40,0
22,3,0,1,4,0,40,0
42,1,3,3,4,1,40,1
60,3,6,0,4,0,40,0
32,3,2,1,4,0,40,0
46,3,2,3,4,1,40,1
66,3,2,2,4,0,40,0
37,3,0,3,1,0,30,1
34,3,6,0,4,1,44,0
45,3,0,1,4,1,46,0
51,1,6,3,2,1,40,1
36,1,6,3,4,1,40,1
25,0,2,1,2,1,40,0
51,3,2,0,4,0,38,0
19,3,2,1,4,1,45,0
47,3,6,3,4,1,45,0
34,3,0,3,4,1,40,1
42,3,2,0,4,1,45,0
37,3,3,3,4,1,60,1
25,3,2,1,4,1,36,0
31,0,2,3,4,0,40,1
37,3,2,3,4,1,44,1
35,3,6,0,4,1,50,0
51,3,0,3,4,1,47,1
49,3,6,3,4,1,40,1
26,3,0,1,1,1,16,0
56,1,2,0,4,0,46,0
52,3,6,3,4,1,45,1
30,3,2,0,4,0,40,0
35,3,6,3,1,1,40,0
42,3,2,3,4,1,40,1
26,3,6,3,2,0,35,0
58,1,2,3,4,1,40,0
66,3,6,3,4,1,40,1
30,3,2,3,4,1,60,1
45,3,6,3,4,0,35,1
57,3,2,1,4,0,40,0
25,3,0,1,4,1,40,0
37,3,2,0,4,1,55,0
45,1,3,0,4,0,30,0
39,3,2,1,4,1,40,0
42,3,2,3,4,0,53,0
20,3,2,1,4,0,40,0
23,3,2,1,2,1,16,0
25,3,0,1,4,1,40,0
24,3,2,1,4,1,45,0
35,3,2,1,4,1,70,0
44,1,2,3,2,0,38,1
41,1,3,0,4,0,60,0
31,3,2,1,4,0,40,0
27,3,3,1,4,0,25,0
44,3,2,1,1,0,40,0
61,3,6,1,4,0,40,0
42,0,6,0,4,0,40,0
46,3,2,1,4,0,28,0
46,3,0,3,4,1,50,1
54,1,3,2,4,0,38,0
49,3,2,2,4,1,40,0
56,1,6,2,4,0,40,0
52,3,3,0,4,0,40,0
34,3,2,3,4,1,40,0
58,3,2,3,4,1,40,0
29,3,6,3,4,1,55,0
30,3,6,1,4,1,48,0
44,3,3,3,4,1,35,1
26,3,6,3,2,1,40,0
41,3,2,3,4,1,40,1
21,3,6,1,4,0,37,0
22,3,6,1,2,0,15,0
47,3,2,3,4,1,40,0
45,3,0,3,4,1,40,1
38,3,2,3,4,1,50,0
41,3,2,3,4,1,40,0
42,3,2,3,4,1,48,0
27,3,0,3,4,0,40,1
60,3,6,3,4,1,45,0
64,1,2,0,4,0,35,0
34,3,0,3,4,1,40,1
46,3,2,0,4,1,40,0
24,3,0,1,4,1,65,0
29,3,6,1,4,1,30,0
74,0,6,2,4,0,18,0
22,3,6,1,4,0,40,0
32,3,0,3,4,1,40,0
39,3,2,3,4,1,40,0
49,3,6,3,4,1,40,1
25,3,0,1,4,0,40,0
50,3,0,3,4,0,40,1
44,3,2,3,4,1,40,0
55,3,0,2,4,0,40,0
49,1,0,1,4,0,50,0
47,3,2,3,2,0,40,1
45,3,2,3,4,1,40,1
35,3,2,1,2,0,40,0
49,1,2,2,2,1,40,0
27,3,2,1,4,0,42,0
42,3,2,3,4,1,40,0
33,3,6,3,4,1,48,1
23,3,6,1,4,0,40,0
45,3,3,3,4,1,50,1
34,3,2,1,2,0,40,0
53,3,2,0,4,0,37,0
36,3,0,1,4,0,40,0
45,3,2,1,2,1,40,0
60,3,2,3,4,0,40,1
35,3,6,1,4,0,40,0
36,3,6,3,4,1,52,0
38,0,5,3,4,1,50,1
63,0,6,0,4,0,40,0
51,3,6,3,4,1,40,1
64,1,2,0,4,0,40,0
20,3,6,1,4,1,40,0
44,0,0,3,1,1,40,1
39,3,0,0,4,0,48,0
44,3,1,3,4,1,55,1
22,0,6,1,4,0,40,0
20,3,2,1,4,0,25,0
29,3,3,3,4,1,40,1
38,1,0,1,1,1,40,0
25,3,2,1,4,1,40,0
27,3,0,3,4,1,50,0
31,3,6,0,4,1,60,0
43,3,6,3,4,1,50,1
32,1,2,1,2,0,37,0
44,3,2,3,4,1,40,0
38,3,2,0,4,1,40,0
19,3,6,1,4,0,10,0
41,3,6,3,4,1,40,0
48,3,2,3,4,1,40,0
23,3,6,3,4,1,40,0
42,3,2,3,4,1,40,0
29,1,5,1,4,0,70,0
31,3,2,3,4,1,40,1
27,1,0,1,4,0,40,0
29,3,1,1,4,1,40,0
23,3,0,1,4,0,45,0
41,3,3,3,1,1,55,1
46,1,0,3,4,1,35,1
34,3,6,3,2,0,25,0
18,3,2,1,4,0,15,0
46,3,2,0,4,1,37,0
52,3,6,3,4,1,40,1
56,3,2,0,4,0,40,0
31,3,0,0,4,0,45,0
26,3,6,0,4,1,60,0
90,3,6,1,1,1,35,0
45,3,0,3,4,1,40,1
30,3,0,3,4,0,40,1
42,3,6,3,4,1,40,0
20,3,6,1,4,1,35,0
53,3,0,3,4,1,40,1
42,3,6,3,4,1,40,1
26,3,0,3,4,0,40,1
40,3,0,3,4,0,40,0
58,3,6,2,4,1,40,0
41,3,0,3,4,1,40,0
40,3,6,1,4,1,40,0
45,1,6,3,4,1,40,1
22,3,2,1,4,1,55,0
63,0,3,3,4,1,50,1
39,3,0,3,4,1,50,1
37,3,6,2,4,1,40,0
32,3,6,0,4,1,50,0
53,0,6,3,1,0,40,1
51,3,6,3,4,1,65,1
19,3,6,1,4,0,20,0
23,3,2,1,4,0,40,0
36,3,3,3,1,1,40,1
44,3,3,3,4,1,40,1
29,3,0,3,4,1,40,1
25,0,6,1,2,1,40,0
31,3,0,1,4,0,50,1
37,3,0,3,4,1,40,1
33,3,0,3,4,1,40,0
47,3,2,3,4,1,40,1
34,3,0,3,4,1,70,0
26,3,5,3,4,1,60,1
36,3,6,3,4,1,44,1
28,3,2,1,4,1,40,0
22,3,2,1,2,1,40,0
25,3,2,1,4,1,40,0
57,3,6,3,4,1,40,0
55,3,1,1,4,1,40,0
20,3,2,0,2,0,40,0
43,3,2,1,2,0,44,0
54,3,2,3,4,1,40,1
42,3,6,0,4,1,40,0
19,3,6,1,4,0,30,0
37,3,0,3,4,1,50,0
36,1,0,3,4,1,40,0
22,3,0,1,4,1,55,0
35,3,6,3,4,1,40,0
20,3,2,1,4,1,45,0
18,3,6,1,4,0,40,0
53,3,3,1,4,0,54,1
19,3,2,1,4,0,35,0
34,3,2,0,4,1,30,0
20,3,6,1,0,1,40,0
57,3,0,3,4,1,40,1
54,3,6,3,4,1,50,0
48,3,6,3,4,1,40,1
45,3,2,1,4,1,40,0
27,3,6,1,4,1,40,0
36,1,6,0,4,0,65,0
33,3,6,1,1,1,40,0
50,3,6,1,4,1,40,0
44,3,0,0,4,1,50,1
39,1,3,3,4,1,40,1
24,3,6,1,4,0,40,0
35,3,2,1,4,1,40,0
68,3,2,2,4,0,30,0
34,3,2,3,4,1,44,1
41,3,2,1,4,0,40,0
60,3,2,3,4,1,40,1
35,3,5,3,1,1,35,0
26,3,0,1,4,1,40,0
44,1,6,1,2,0,40,0
20,3,6,1,4,0,24,0
54,1,6,0,4,0,40,0
19,3,2,1,4,1,3,0
31,3,6,3,0,1,40,0
29,3,2,0,4,0,25,0
29,1,2,1,2,0,40,0
46,3,0,0,4,0,40,0
48,3,2,0,4,0,37,0
37,3,2,0,4,0,40,0
39,3,2,3,4,1,40,0
64,3,0,3,4,1,40,1
39,3,2,3,4,1,44,1
48,3,2,0,4,0,55,0
46,3,2,0,4,0,40,0
42,3,0,0,4,1,40,0
50,0,3,3,4,1,40,1
24,3,0,1,4,0,40,0
41,3,6,3,4,1,50,0
40,3,1,3,4,1,40,1
27,3,2,3,4,1,40,0
55,3,2,0,4,0,40,0
54,3,6,0,4,0,48,0
36,3,2,0,4,1,48,0
26,3,2,1,4,0,40,0
38,3,2,0,4,1,50,0
50,3,0,3,4,1,40,1
32,3,6,3,4,1,60,1
57,3,0,3,4,1,40,1
20,3,2,1,2,1,40,0
27,3,6,1,4,0,40,0
52,3,2,0,4,0,50,0
42,3,2,0,2,1,35,0
70,3,6,1,4,0,6,0
47,3,0,3,1,1,40,1
29,3,6,3,4,1,45,1
51,3,0,3,4,1,60,1
28,3,2,1,2,0,40,0
35,3,0,3,4,1,40,0
41,1,2,0,1,0,40,0
34,3,0,1,4,0,45,0
49,0,3,1,4,1,56,1
21,3,6,1,4,0,25,0
20,3,6,1,4,0,25,0
27,3,6,1,2,1,40,0
38,3,6,0,4,0,40,0
24,3,2,1,4,1,40,0
34,3,6,1,4,1,65,0
47,3,2,3,4,1,50,1
34,3,6,3,2,1,40,1
25,3,6,3,4,1,50,0
54,3,2,2,4,1,40,0
35,3,2,0,4,0,50,0
24,3,6,3,4,1,70,1
26,3,6,1,1,0,35,0
43,3,1,3,4,0,40,0
20,3,6,1,4,0,40,0
41,3,2,3,4,1,40,0
51,3,6,3,4,1,40,0
27,3,2,1,3,0,40,0
36,3,2,3,4,1,40,0
25,3,6,1,4,1,60,0
55,3,0,3,4,1,50,1
22,1,6,1,4,0,21,0
43,3,6,3,4,0,15,0
46,3,2,0,4,1,45,0
54,0,2,1,4,0,20,0
19,3,6,1,2,1,30,0
24,3,2,3,4,1,40,0
34,3,0,3,4,1,50,1
48,3,2,0,4,0,52,0
47,3,2,3,4,1,25,0
52,3,2,3,4,1,60,1
41,3,0,3,4,1,50,1
51,3,2,0,4,0,40,0
36,3,0,3,1,1,45,0
33,3,6,3,4,1,50,1
46,3,0,3,4,1,45,1
50,3,2,0,1,0,40,0
33,3,6,3,4,1,40,0
39,3,3,1,2,1,52,1
41,3,2,3,4,1,50,1
32,3,0,1,4,1,55,0
56,0,2,3,0,1,40,0
24,3,2,0,4,0,45,1
31,3,2,3,3,1,40,0
45,3,0,3,4,1,55,1
23,3,6,1,4,0,40,0
25,3,2,3,2,1,30,0
19,3,2,1,4,1,45,0
41,3,0,3,4,1,40,1
74,3,5,2,2,0,20,0
23,3,2,1,4,0,40,0
41,0,2,3,4,1,40,1
25,3,3,1,4,1,20,0
42,3,2,3,0,1,60,0
24,3,0,1,4,0,40,0
52,0,2,3,4,1,40,1
32,3,2,1,4,1,60,0
54,3,2,3,4,1,45,0
32,3,0,3,4,1,40,1
33,3,0,3,4,0,40,1
42,1,0,0,4,0,50,0
19,3,2,1,4,0,40,0
46,3,6,3,4,1,40,0
32,3,6,1,4,0,50,0
28,3,2,3,4,0,40,0
23,3,2,1,2,0,40,0
43,3,3,3,4,1,50,0
34,3,0,3,4,1,40,1
19,3,6,1,1,1,40,0
37,3,6,3,1,1,55,0
27,3,0,1,1,0,40,0
18,3,2,1,4,0,24,0
31,3,6,2,4,0,40,0
49,3,2,3,4,1,50,0
26,0,5,3,4,1,60,0
48,3,2,3,4,1,45,1
39,3,2,3,2,1,40,0
40,3,0,0,4,0,40,1
70,3,0,3,4,1,70,1
20,3,2,1,4,1,43,0
49,3,6,2,4,0,40,1
51,3,2,3,4,1,40,1
38,3,5,1,4,1,50,0
34,3,2,3,4,1,40,0
33,3,6,1,4,1,40,0
31,3,6,1,4,0,45,0
64,3,6,2,4,0,40,0
26,1,0,3,4,1,28,0
55,3,6,3,4,1,40,0
61,1,0,3,4,1,40,0
37,3,2,3,4,1,40,1
78,1,0,3,4,1,15,0
27,0,6,1,2,0,40,0
49,3,2,0,4,1,42,0
42,3,0,3,4,1,58,0
46,1,2,3,4,1,40,0
24,3,0,1,4,1,40,0
27,3,6,3,4,1,70,0
47,3,2,3,4,1,55,1
18,3,6,0,4,1,15,0
48,3,2,3,4,1,50,0
34,3,2,1,4,0,40,0
56,0,0,3,4,1,40,0
21,3,6,1,4,0,25,0
40,3,2,0,4,0,40,0
27,1,2,3,4,1,50,0
46,3,2,0,4,0,30,0
23,3,2,1,4,0,40,0
50,3,6,3,4,1,45,1
19,3,6,1,4,1,50,0
20,3,2,1,4,1,40,0
39,3,6,0,4,0,40,1
42,3,0,0,4,1,45,0
51,3,0,0,0,1,50,0
39,3,2,3,4,1,50,1
40,1,6,1,0,0,35,0
34,3,6,3,4,1,55,1
26,3,2,1,4,0,40,0
45,1,0,0,4,0,50,1
28,3,3,1,4,0,40,1
30,0,0,1,4,1,40,1
32,3,2,1,4,0,40,0
19,3,6,1,4,0,25,0
21,3,2,1,4,1,35,0
54,3,2,3,2,0,20,0
62,3,5,3,4,1,30,1
25,3,6,1,4,1,48,0
32,3,2,3,4,1,40,1
26,3,6,1,4,1,40,0
37,1,2,3,4,1,40,1
58,3,2,0,4,0,40,0
37,3,6,3,4,0,45,1
41,3,2,1,4,0,40,0
38,3,0,3,4,1,40,1
42,3,2,0,2,1,35,0
43,3,6,3,4,1,40,1
34,3,2,3,2,1,40,0
57,3,6,0,4,0,10,0
32,3,6,3,4,1,55,0
43,3,0,3,4,1,65,1
24,3,6,1,4,0,40,0
43,1,3,3,4,1,60,1
22,3,2,1,4,1,40,0
48,3,2,3,4,1,50,1
51,3,2,3,4,1,45,1
24,0,2,1,4,0,40,0
19,3,2,1,4,0,40,0
34,3,6,0,4,0,30,0
24,3,2,1,4,1,40,0
41,3,0,3,4,1,48,1
24,3,2,0,4,0,38,0
22,1,6,1,4,1,40,0
32,0,6,0,4,0,40,0
41,3,0,0,4,0,55,0
20,3,6,1,4,1,35,0
31,3,2,1,2,1,40,0
55,3,0,3,4,1,18,1
26,3,0,1,4,1,40,0
40,3,2,0,4,1,60,0
59,3,6,3,4,1,34,0
61,3,6,3,4,1,45,1
31,3,2,1,2,0,40,0
43,0,3,0,4,1,60,1
30,3,6,3,4,1,50,0
20,3,6,1,4,0,50,0
64,3,6,2,4,0,40,0
55,3,2,0,4,0,40,0
34,3,2,0,4,1,55,0
61,3,2,2,4,0,35,0
28,3,0,3,4,1,40,0
34,3,2,0,2,0,40,0
26,3,0,1,4,1,45,0
36,3,0,3,4,1,38,0
47,3,0,3,4,1,40,1
35,3,6,3,4,1,60,0
33,3,3,1,4,1,20,0
44,3,2,2,2,0,30,0
41,3,2,0,4,0,30,0
30,3,0,1,4,0,40,0
53,3,2,2,2,0,20,0
40,3,2,3,4,0,20,0
24,3,6,1,4,1,24,0
27,3,0,1,4,1,40,0
41,3,3,1,4,0,40,0
31,3,2,1,4,0,40,0
32,0,0,3,4,1,40,0
22,3,6,1,4,1,48,0
39,3,0,3,2,1,30,0
38,3,2,3,4,0,55,0
23,3,6,1,4,1,40,0
36,3,3,3,4,1,60,1
63,1,2,3,4,1,55,0
39,3,6,3,4,1,48,0
29,3,0,1,1,0,40,0
40,3,2,0,4,1,40,0
44,3,5,1,4,1,40,1
45,1,5,0,2,0,40,0
41,1,6,3,4,1,40,1
50,3,6,3,4,1,45,1
48,3,0,3,4,1,50,0
36,3,6,3,4,1,60,1
21,3,6,1,4,0,37,0
27,3,6,1,4,1,40,0
47,3,3,3,4,1,40,1
35,3,0,3,4,1,55,0
29,3,6,3,4,0,25,0
30,3,2,0,4,1,40,0
30,3,6,3,4,1,40,0
28,3,2,1,2,1,40,0
47,1,2,3,4,1,60,1
29,3,2,1,2,1,40,0
31,3,2,1,4,1,40,0
53,3,0,3,2,1,40,0
45,3,3,0,4,0,50,1
71,3,4,2,2,1,10,0
39,3,2,3,4,1,50,1
19,0,2,3,4,0,40,0
34,1,0,0,4,0,40,0
36,3,2,3,4,1,45,0
40,3,2,3,4,0,40,0
56,3,5,3,4,1,16,0
21,3,2,1,4,0,40,0
48,3,0,3,4,1,45,1
46,3,2,3,4,1,40,1
29,1,3,1,1,1,40,0
22,3,2,0,4,0,30,0
47,3,2,3,4,1,48,1
43,3,2,3,4,1,40,0
42,3,6,3,4,1,40,0
